Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0,OWS,DWS,WS,WS/48,0,OBPM,DBPM,BPM,VORP
260,David Lee,PF,27,GSW,73,2634,17.8,.549,.003,.273,9.1,21.9,15.4,14.0,1.4,0.9,13.4,21.2,0,4.1,2.0,6.0,.110,0,0.1,0.1,0.3,1.5
261,Rashard Lewis,SF-PF,31,TOT,57,1824,12.0,.535,.419,.165,4.4,14.0,9.1,8.1,1.5,1.3,12.2,17.6,0,1.2,1.9,3.0,.079,0,-0.2,0.3,0.2,1.0
262,Jeremy Lin,PG,22,GSW,29,285,14.8,.458,.069,.347,4.7,8.9,6.8,20.4,5.9,2.4,17.8,15.6,0,0.0,0.4,0.5,.078,0,-2.4,3.0,0.6,0.2
263,Shaun Livingston,PG,25,CHA,73,1261,14.3,.530,.010,.315,2.8,11.6,7.2,22.5,2.0,1.9,16.3,20.1,0,0.7,1.2,1.9,.073,0,-2.0,0.1,-1.9,0.0
264,Brook Lopez,C,22,NJN,82,2889,19.3,.549,.001,.374,7.8,12.3,10.0,8.8,0.9,3.2,10.4,27.3,0,4.4,1.9,6.3,.105,0,0.6,-0.4,0.1,1.5
265,Robin Lopez,C,22,PHO,67,991,13.9,.539,.000,.280,9.5,15.6,12.6,1.3,0.9,3.4,10.7,20.4,0,0.8,0.8,1.5,.074,0,-3.3,-1.6,-4.9,-0.7
266,Kevin Love,PF,22,MIN,73,2611,24.3,.593,.206,.486,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,0,8.9,2.5,11.4,.210,0,3.9,-0.2,3.7,3.8
267,Kyle Lowry,PG,24,HOU,75,2563,16.5,.550,.424,.310,3.9,9.7,6.8,29.4,2.0,0.6,14.7,18.6,0,5.1,1.8,7.0,.130,0,3.1,-0.4,2.7,3.0
268,John Lucas,PG,28,CHI,2,10,-0.1,.258,.333,.667,0.0,0.0,0.0,15.0,0.0,0.0,0.0,17.8,0,0.0,0.0,0.0,-0.121,0,-8.9,-6.9,-15.8,0.0
269,Corey Maggette,SF,31,MIL,67,1401,15.8,.573,.140,.581,3.6,16.8,10.0,11.3,0.8,0.3,15.3,27.7,0,1.5,1.9,3.4,.115,0,-1.3,-1.4,-2.7,-0.2
270,Jamaal Magloire,C,32,MIA,18,158,12.7,.585,.000,.818,13.6,31.2,22.9,2.8,1.3,1.0,14.3,10.3,0,0.3,0.3,0.6,.172,0,-2.5,-0.1,-2.7,0.0
271,Ian Mahinmi,C,24,DAL,56,488,13.7,.645,.020,.837,10.7,17.8,14.4,2.5,1.5,2.3,15.7,15.3,0,1.0,0.8,1.8,.177,0,-1.3,0.8,-0.6,0.2
272,Shawn Marion,SF,32,DAL,80,2253,17.0,.551,.040,.197,9.1,19.2,14.3,8.3,1.6,1.7,12.5,21.5,0,2.3,3.4,5.6,.120,0,-0.7,1.8,1.2,1.8
273,Sean Marks,C,35,POR,29,208,4.9,.473,.045,.182,9.0,14.8,11.8,2.9,0.8,2.0,18.8,13.1,0,-0.1,0.2,0.1,.019,0,-5.3,-0.7,-6.0,-0.2
274,Cartier Martin,SF,26,WAS,52,542,11.7,.524,.544,.220,4.1,11.8,7.8,5.2,1.7,0.8,7.4,17.6,0,0.5,0.3,0.8,.071,0,-0.3,-2.7,-3.0,-0.1
275,Kenyon Martin,PF,33,DEN,48,1233,14.1,.526,.025,.199,6.5,20.9,13.9,13.6,1.8,2.2,13.0,16.4,0,1.0,1.6,2.7,.104,0,-0.9,2.7,1.8,1.2
276,Kevin Martin,SG,27,HOU,80,2603,21.4,.601,.362,.528,1.2,10.0,5.6,13.0,1.6,0.4,10.5,29.6,0,8.0,1.5,9.5,.175,0,4.4,-2.8,1.6,2.3
277,Roger Mason,SG,30,NYK,26,319,7.1,.461,.571,.130,1.8,13.7,7.7,8.8,0.9,0.5,6.9,12.2,0,0.1,0.1,0.2,.029,0,-2.4,-2.0,-4.4,-0.2
278,Wesley Matthews,SG,24,POR,82,2758,15.5,.582,.386,.322,2.0,9.7,5.7,10.2,2.0,0.3,11.0,21.3,0,5.0,2.3,7.2,.126,0,2.1,-1.1,1.1,2.1
279,Jason Maxiell,PF,27,DET,57,930,9.4,.510,.000,.524,8.3,14.7,11.4,2.7,1.4,1.8,15.9,13.9,0,0.0,0.4,0.5,.024,0,-3.6,-0.9,-4.5,-0.6
280,Eric Maynor,PG,23,OKC,82,1200,11.7,.485,.288,.177,2.5,9.1,5.9,30.3,1.5,0.4,17.7,16.5,0,0.7,0.8,1.5,.061,0,-1.2,-2.1,-3.4,-0.4
281,O.J. Mayo,SG,23,MEM,71,1869,12.6,.499,.353,.175,2.2,8.7,5.4,12.1,2.0,1.1,11.0,21.8,0,0.5,1.9,2.4,.062,0,-0.2,-0.9,-1.1,0.4
282,Luc Mbah a Moute,PF,24,MIL,79,2093,11.5,.518,.016,.439,9.2,14.3,11.7,5.3,1.8,1.1,13.1,13.1,0,1.5,3.3,4.8,.109,0,-2.3,2.2,0.0,1.0
283,Antonio McDyess,PF,36,SAS,73,1387,12.8,.516,.003,.224,10.5,22.3,16.5,9.0,1.3,2.0,16.0,14.9,0,1.0,2.1,3.0,.105,0,-2.2,2.2,0.0,0.7
284,JaVale McGee,C,23,WAS,79,2193,17.4,.566,.005,.381,11.2,22.2,16.5,2.8,1.0,6.7,12.6,16.3,0,2.7,2.5,5.3,.115,0,-1.8,1.7,-0.1,1.0
285,Tracy McGrady,SG,31,DET,72,1686,14.9,.503,.171,.251,3.4,15.4,9.1,23.6,2.1,1.6,15.2,18.6,0,1.0,1.1,2.1,.061,0,-0.5,0.2,-0.3,0.7
286,Dominic McGuire,SF,25,CHA,52,760,10.4,.437,.011,.214,10.0,21.8,15.9,9.0,0.7,3.5,11.2,13.8,0,0.1,0.9,0.9,.059,0,-4.0,1.5,-2.5,-0.1
287,Josh McRoberts,PF,23,IND,72,1597,16.0,.608,.155,.308,7.6,18.8,13.3,15.0,1.5,2.6,17.5,14.7,0,2.6,2.2,4.9,.147,0,0.4,2.5,2.9,2.0
288,Jodie Meeks,SG,23,PHI,74,2062,12.6,.600,.611,.298,1.2,8.4,4.8,5.7,1.6,0.1,8.5,15.7,0,3.2,1.9,5.1,.120,0,1.6,-1.0,0.6,1.4
289,Pops Mensah-Bonsu,PF,27,NOH,7,35,-0.1,.333,.000,.000,10.4,28.0,19.1,8.0,0.0,0.0,40.0,6.8,0,0.0,0.0,0.0,.013,0,-6.6,1.2,-5.4,0.0
290,C.J. Miles,SF,23,UTA,78,1969,14.4,.507,.377,.218,3.3,12.4,7.8,11.7,2.0,1.6,8.6,25.1,0,1.2,1.3,2.5,.061,0,0.4,-2.1,-1.6,0.2
291,Darko Milicic,C,25,MIN,69,1686,12.2,.482,.000,.199,8.5,15.4,11.8,9.9,1.6,6.3,19.4,19.7,0,-1.5,1.7,0.2,.007,0,-3.8,3.0,-0.8,0.5
292,Andre Miller,PG,34,POR,81,2650,17.8,.529,.044,.346,4.3,9.9,7.0,35.7,2.3,0.4,16.8,20.6,0,4.6,2.4,7.0,.127,0,1.3,-0.2,1.1,2.1
293,Brad Miller,C,34,HOU,60,1015,16.3,.566,.361,.318,4.9,19.9,12.4,21.4,1.4,1.4,13.8,17.0,0,2.0,1.0,3.0,.142,0,1.2,0.6,1.7,0.9
294,Mike Miller,SG,30,MIA,41,838,9.7,.525,.584,.168,5.7,19.5,13.0,9.1,1.3,0.2,15.9,14.4,0,0.4,1.2,1.6,.090,0,-0.8,0.2,-0.6,0.3
295,Patrick Mills,PG,22,POR,64,783,13.0,.506,.405,.143,2.8,5.2,4.0,24.3,1.9,0.1,15.1,24.5,0,0.2,0.5,0.7,.044,0,-0.1,-3.5,-3.6,-0.3
296,Paul Millsap,PF,25,UTA,76,2605,19.8,.578,.023,.342,7.5,19.4,13.4,12.6,2.1,2.2,11.3,22.6,0,5.2,2.5,7.7,.143,0,1.6,0.7,2.4,2.9
297,Yao Ming,C,30,HOU,5,91,19.8,.579,.000,.432,8.7,24.9,16.8,7.3,0.0,6.1,13.7,24.8,0,0.2,0.1,0.3,.147,0,-2.8,0.0,-2.8,0.0
298,Nazr Mohammed,C,33,TOT,75,1280,15.9,.538,.002,.250,13.2,21.2,17.2,3.3,1.2,3.5,12.3,20.6,0,1.0,1.6,2.7,.100,0,-2.5,-0.8,-3.3,-0.4
299,Greg Monroe,C,20,DET,80,2222,18.0,.575,.002,.424,13.0,20.4,16.5,7.5,2.3,1.6,11.0,15.4,0,4.7,1.9,6.6,.143,0,1.4,1.0,2.5,2.5
300,Jamario Moon,SF,30,TOT,59,1042,10.1,.499,.496,.069,2.5,16.0,9.1,7.8,1.4,2.4,7.9,12.0,0,0.4,0.7,1.1,.050,0,-2.3,0.5,-1.9,0.0
301,Anthony Morrow,SG,25,NJN,58,1856,12.1,.573,.419,.173,2.3,8.8,5.5,6.3,0.5,0.3,7.5,18.0,0,2.6,0.4,3.0,.078,0,1.1,-2.3,-1.2,0.4
302,Timofey Mozgov,C,24,TOT,45,524,10.8,.523,.000,.391,10.0,16.4,13.2,4.2,1.4,3.5,18.3,16.2,0,0.1,0.5,0.6,.053,0,-4.0,-0.2,-4.3,-0.3
303,Byron Mullens,PF,21,OKC,13,85,3.5,.366,.000,.500,8.6,24.0,16.5,0.0,1.2,2.6,19.0,22.5,0,-0.3,0.1,-0.2,-0.113,0,-12.5,-4.7,-17.2,-0.3
304,Troy Murphy,PF,30,TOT,35,466,8.0,.428,.289,.263,5.8,23.4,14.5,7.6,1.7,0.5,13.6,14.8,0,-0.4,0.7,0.3,.029,0,-4.5,0.7,-3.8,-0.2
305,Hamady N'Diaye,C,24,WAS,16,80,5.3,.681,.000,2.400,2.8,7.4,5.0,0.0,1.3,4.8,22.6,7.3,0,0.0,0.0,0.1,.046,0,-4.8,0.2,-4.6,-0.1
306,Eduardo Najera,PF,34,CHA,31,372,5.5,.449,.472,.153,4.5,9.8,7.2,8.2,1.6,1.3,14.5,11.3,0,-0.1,0.3,0.2,.020,0,-3.2,0.1,-3.1,-0.1
307,Steve Nash,PG,36,PHO,75,2497,20.8,.601,.253,.307,1.8,10.2,6.0,53.1,1.0,0.1,22.4,21.4,0,7.3,0.7,7.9,.153,0,3.6,-3.0,0.6,1.6
308,Gary Neal,SG,26,SAS,80,1685,13.1,.578,.487,.165,1.5,11.8,6.8,9.1,0.8,0.2,10.3,20.6,0,2.1,1.4,3.5,.099,0,0.9,-1.9,-1.1,0.4
309,Jameer Nelson,PG,28,ORL,76,2319,15.4,.548,.354,.193,1.9,9.3,5.7,33.7,1.7,0.1,17.6,22.0,0,3.4,3.2,6.6,.136,0,1.8,-0.2,1.6,2.1
310,Joakim Noah,C,25,CHI,48,1576,18.8,.579,.002,.468,13.9,22.8,18.5,10.7,1.6,3.5,15.7,16.8,0,3.1,3.6,6.7,.205,0,0.7,4.2,4.9,2.8
311,Andres Nocioni,SF,31,PHI,54,931,10.1,.538,.426,.220,2.4,18.6,10.5,7.4,0.8,1.2,13.4,17.4,0,0.2,1.1,1.3,.067,0,-2.3,-0.6,-3.0,-0.2
312,Steve Novak,SF,27,TOT,30,215,17.8,.737,.687,.119,2.2,12.6,7.6,2.2,0.2,1.7,5.4,16.0,0,0.7,0.2,0.9,.196,0,3.3,-2.9,0.4,0.1
313,Dirk Nowitzki,PF,32,DAL,73,2504,23.4,.612,.142,.376,2.4,20.8,12.0,14.2,0.8,1.4,9.1,28.2,0,7.8,3.3,11.1,.213,0,3.2,0.6,3.8,3.7
314,Jermaine O'Neal,C,32,BOS,24,431,9.2,.504,.009,.394,7.6,17.0,12.6,4.3,0.2,5.4,17.4,17.2,0,-0.2,0.8,0.6,.065,0,-5.4,2.4,-3.0,-0.1
315,Shaquille O'Neal,C,38,BOS,37,752,17.4,.659,.000,.652,8.3,20.1,14.6,5.9,1.1,4.4,17.8,20.1,0,1.1,1.6,2.7,.174,0,-1.1,2.6,1.5,0.7
316,Fabricio Oberto,C,35,POR,5,45,0.8,.595,.000,.400,7.8,11.4,9.5,0.0,0.0,0.0,33.8,9.2,0,0.0,0.0,0.0,-0.012,0,-6.4,-3.6,-10.0,-0.1
317,Lamar Odom,PF,31,LAL,82,2639,19.4,.589,.199,.275,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,0,6.1,4.0,10.1,.184,0,2.3,1.4,3.7,3.8
318,Emeka Okafor,C,28,NOH,72,2287,16.0,.584,.002,.492,12.2,24.3,18.2,3.0,0.9,4.6,15.7,15.8,0,2.7,3.8,6.5,.136,0,-1.5,2.4,0.8,1.6
319,Mehmet Okur,C,31,UTA,13,168,12.6,.452,.258,.323,6.4,15.2,10.8,17.7,1.3,1.9,9.0,21.2,0,0.1,0.1,0.2,.048,0,-1.4,-1.6,-3.0,0.0
320,Travis Outlaw,SF,26,NJN,82,2358,8.8,.469,.345,.234,2.6,14.0,8.1,5.8,0.8,1.2,8.1,17.3,0,-0.4,1.2,0.8,.016,0,-2.6,-0.9,-3.6,-0.9
321,Larry Owens,SF,28,TOT,12,143,11.2,.556,.406,.281,0.8,11.4,6.0,8.4,3.2,2.7,12.2,12.7,0,0.1,0.2,0.2,.083,0,-1.6,1.5,-0.1,0.1
322,Zaza Pachulia,C,26,ATL,79,1244,12.4,.562,.000,.772,11.6,20.6,16.1,7.0,1.5,1.3,18.2,14.5,0,1.5,1.6,3.1,.118,0,-2.2,0.8,-1.5,0.2
323,Anthony Parker,SF,35,CLE,72,2091,10.5,.505,.411,.172,1.8,10.5,6.0,16.7,1.7,0.4,11.9,14.6,0,0.9,0.6,1.5,.034,0,-0.8,-0.7,-1.6,0.2
324,Tony Parker,PG,28,SAS,78,2528,20.4,.569,.065,.283,1.4,9.3,5.5,35.2,1.9,0.1,14.3,25.5,0,5.8,2.4,8.2,.156,0,2.5,-0.8,1.7,2.4
325,Patrick Patterson,PF,21,HOU,52,868,16.7,.574,.007,.157,11.2,14.9,13.1,7.6,1.0,3.0,9.8,16.1,0,1.7,0.7,2.4,.134,0,0.0,0.5,0.5,0.5
326,Chris Paul,PG,25,NOH,80,2880,23.7,.578,.197,.414,1.6,12.3,6.9,45.8,3.5,0.1,13.9,21.1,0,9.5,4.4,13.9,.232,0,5.4,1.0,6.4,6.1
327,Sasha Pavlovic,SF-SG,27,TOT,31,362,6.0,.497,.431,.139,0.4,9.9,5.3,6.4,1.5,1.6,13.6,11.6,0,-0.2,0.5,0.3,.042,0,-3.7,1.2,-2.5,0.0
328,Nikola Pekovic,C,25,MIN,65,887,11.2,.573,.000,.433,11.0,13.2,12.1,4.8,1.0,3.0,22.5,19.4,0,0.2,0.5,0.6,.035,0,-3.1,-0.8,-3.9,-0.4
329,Kendrick Perkins,C,26,TOT,29,742,9.6,.538,.000,.554,10.4,26.2,18.7,5.2,0.6,2.6,25.7,13.7,0,-0.2,1.2,1.0,.063,0,-4.3,1.8,-2.5,-0.1
330,Morris Peterson,SG,33,OKC,4,23,1.7,.400,.200,.000,0.0,14.8,7.6,6.4,0.0,0.0,0.0,9.9,0,0.0,0.0,0.0,.015,0,-5.1,-2.1,-7.3,0.0
331,Johan Petro,C,25,NJN,77,893,9.9,.452,.014,.097,8.0,20.4,14.0,8.4,2.0,2.9,13.2,18.1,0,-0.7,1.1,0.4,.024,0,-4.6,1.4,-3.2,-0.3
332,Paul Pierce,SF,33,BOS,80,2774,19.7,.620,.291,.440,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24.0,0,6.5,5.1,11.6,.201,0,3.1,1.6,4.7,4.7
333,Mickael Pietrus,SG-SF,28,TOT,57,1107,9.8,.526,.647,.156,1.6,11.5,6.6,4.6,1.3,1.4,9.1,17.6,0,0.3,1.0,1.3,.055,0,-0.7,-0.7,-1.4,0.2
334,Dexter Pittman,C,22,MIA,2,11,-6.4,.333,.000,.000,11.5,20.4,16.2,0.0,0.0,0.0,40.0,21.3,0,-0.1,0.0,-0.1,-0.246,0,-15.7,-5.5,-21.2,-0.1
335,Quincy Pondexter,SF,22,NOH,66,734,8.5,.482,.278,.189,3.8,10.8,7.3,5.9,1.3,1.1,7.6,13.7,0,0.2,0.7,0.9,.060,0,-2.8,0.0,-2.8,-0.1
336,James Posey,SF,34,IND,49,839,7.5,.485,.880,.062,1.3,18.0,9.7,6.1,1.4,0.5,8.8,14.3,0,0.0,1.0,1.0,.056,0,-1.3,-0.6,-2.0,0.0
337,Leon Powe,C-PF,27,TOT,30,328,15.0,.524,.017,.605,8.3,14.2,11.2,3.6,1.6,0.9,7.4,22.4,0,0.4,0.2,0.6,.090,0,-2.4,-3.1,-5.5,-0.3
338,Josh Powell,PF,28,ATL,54,653,8.0,.492,.005,.216,9.1,15.8,12.5,5.5,0.4,0.6,18.9,20.4,0,-0.7,0.5,-0.2,-0.012,0,-5.8,-2.3,-8.0,-1.0
339,A.J. Price,PG,24,IND,50,795,10.7,.454,.466,.253,2.3,7.8,5.0,22.7,1.8,0.1,13.0,22.7,0,-0.4,0.7,0.3,.020,0,-1.1,-2.3,-3.4,-0.3
340,Ronnie Price,SG,27,UTA,59,717,5.5,.434,.329,.186,3.7,6.6,5.1,11.7,3.1,0.6,19.5,18.0,0,-1.2,0.5,-0.7,-0.048,0,-4.1,-1.1,-5.3,-0.6
341,Tayshaun Prince,SF,30,DET,78,2562,15.1,.511,.098,.168,3.6,12.6,7.9,14.4,0.6,1.3,7.1,21.0,0,2.9,0.4,3.3,.062,0,0.0,-1.7,-1.7,0.2
342,Joel Przybilla,C,31,TOT,36,519,6.2,.573,.000,.614,8.4,26.4,17.1,3.6,0.5,2.4,34.2,7.7,0,-0.1,0.6,0.5,.046,0,-5.5,0.8,-4.7,-0.4
343,Chris Quinn,PG,27,SAS,41,292,7.5,.428,.407,.088,1.2,8.5,5.0,21.1,0.9,0.2,11.3,16.8,0,-0.1,0.2,0.1,.024,0,-3.0,-2.3,-5.3,-0.2
344,Vladimir Radmanovic,PF,30,GSW,74,1169,12.6,.562,.544,.107,6.1,14.7,10.3,9.6,1.9,2.9,14.6,14.7,0,1.2,0.9,2.1,.086,0,-0.2,0.2,0.0,0.6
345,Anthony Randolph,C-PF,21,TOT,40,590,16.2,.505,.015,.326,8.0,22.7,15.2,9.8,1.9,3.1,14.9,25.8,0,-0.2,0.6,0.5,.038,0,-3.5,-0.1,-3.6,-0.2
346,Zach Randolph,PF,29,MEM,75,2724,22.6,.552,.036,.333,14.2,26.0,20.1,10.2,1.2,0.7,10.0,25.0,0,6.8,3.7,10.5,.185,0,2.6,-0.1,2.5,3.1
347,Theo Ratliff,C,37,LAL,10,71,4.4,.145,.000,.333,9.9,10.8,10.4,5.5,1.5,5.4,30.4,6.3,0,-0.1,0.1,0.0,.000,0,-6.4,4.7,-1.8,0.0
348,Andy Rautins,SG,24,NYK,5,24,-1.2,.508,.571,.286,0.0,4.8,2.4,18.7,2.1,0.0,47.0,27.5,0,-0.2,0.0,-0.2,-0.314,0,-11.6,-4.3,-16.0,-0.1
349,Michael Redd,SG,31,MIL,10,134,9.7,.470,.378,.089,0.0,7.1,3.5,15.6,0.8,0.6,7.9,17.7,0,0.0,0.1,0.1,.048,0,-3.0,-2.1,-5.1,-0.1
350,J.J. Redick,SG,26,ORL,59,1513,12.8,.589,.490,.286,0.5,8.1,4.4,11.0,1.0,0.2,9.5,17.0,0,2.7,1.8,4.5,.142,0,1.1,-0.4,0.6,1.0
351,Jason Richardson,SG,30,TOT,80,2715,15.0,.555,.454,.151,2.9,11.1,7.1,9.2,1.8,0.4,7.8,20.6,0,3.6,3.3,6.9,.123,0,2.0,0.1,2.2,2.8
352,Quentin Richardson,SF,30,ORL,57,955,8.1,.454,.573,.173,4.9,16.6,10.9,6.1,1.4,0.4,10.7,14.9,0,-0.2,1.5,1.3,.067,0,-2.4,0.8,-1.6,0.1
353,Luke Ridnour,PG,29,MIN,71,2159,15.0,.567,.270,.201,1.9,8.6,5.1,28.1,2.1,0.4,17.6,17.8,0,3.2,0.8,4.0,.089,0,1.2,-1.5,-0.3,0.9
354,Nate Robinson,PG,26,TOT,59,1013,10.0,.507,.532,.117,1.9,8.6,5.5,17.8,1.5,0.3,14.7,21.9,0,-0.4,1.5,1.1,.051,0,-0.7,-1.0,-1.7,0.1
355,Rajon Rondo,PG,24,BOS,68,2527,17.1,.495,.064,.197,4.5,9.7,7.2,47.1,3.2,0.3,24.3,18.3,0,1.8,4.8,6.6,.126,0,0.3,1.7,2.0,2.5
356,Derrick Rose,PG,22,CHI,81,3026,23.5,.550,.241,.348,3.2,9.4,6.4,38.7,1.5,1.3,13.1,32.2,0,8.3,4.8,13.1,.208,0,5.8,0.1,5.9,6.0
357,Quinton Ross,SF,29,NJN,36,353,3.7,.437,.051,.237,3.3,6.9,5.0,4.3,0.5,1.3,9.7,9.5,0,-0.1,0.1,0.0,-0.007,0,-5.1,-0.7,-5.8,-0.3
358,Brandon Roy,SG,26,POR,47,1310,13.9,.491,.218,.264,2.5,9.1,5.6,16.8,1.5,0.8,8.6,22.8,0,1.2,0.9,2.1,.077,0,-0.5,-1.6,-2.1,0.0
359,Brandon Rush,SG,25,IND,67,1754,10.6,.540,.433,.206,2.1,11.6,6.9,5.6,1.2,1.5,10.9,15.9,0,0.9,1.7,2.6,.070,0,-1.1,-0.1,-1.2,0.4
360,John Salmons,SG,31,MIL,73,2554,12.8,.510,.244,.267,1.2,11.2,6.1,17.5,1.5,0.9,12.0,20.9,0,0.9,3.4,4.3,.081,0,-0.8,0.7,-0.2,1.2
361,Samardo Samuels,PF,22,CLE,37,701,11.7,.498,.012,.456,12.0,14.0,13.0,4.2,1.1,2.0,15.5,22.1,0,-0.3,0.3,0.0,.002,0,-3.9,-2.0,-5.9,-0.7
362,Larry Sanders,C,22,MIL,60,872,11.0,.448,.000,.187,7.7,16.3,11.9,3.2,1.3,6.5,11.6,17.6,0,-0.7,1.8,1.0,.057,0,-6.2,3.0,-3.2,-0.3
363,Brian Scalabrine,PF,32,CHI,18,88,6.5,.526,.263,.000,1.4,9.1,5.3,10.4,1.8,3.5,20.8,12.5,0,0.0,0.2,0.1,.071,0,-4.5,2.1,-2.4,0.0
364,Luis Scola,PF,30,HOU,74,2412,18.4,.538,.003,.257,6.9,21.6,14.2,13.7,1.0,1.3,10.5,25.7,0,3.3,2.2,5.5,.110,0,-0.2,-0.1,-0.2,1.1
365,Thabo Sefolosha,SG,26,OKC,79,2049,10.4,.545,.306,.237,3.8,15.5,9.9,7.9,2.5,1.4,13.0,9.4,0,1.6,2.5,4.1,.097,0,-0.6,2.6,2.0,2.0
366,Kevin Seraphin,PF,21,WAS,58,635,8.4,.479,.000,.211,13.9,13.4,13.7,2.4,1.4,3.4,20.7,14.1,0,-0.2,0.5,0.2,.017,0,-4.2,-0.2,-4.5,-0.4
367,Ramon Sessions,PG,24,CLE,81,2133,19.0,.559,.019,.545,2.4,11.6,6.9,35.0,1.5,0.3,15.6,24.2,0,3.8,0.6,4.4,.099,0,1.3,-1.9,-0.6,0.8
368,Mustafa Shakur,PG,26,WAS,22,159,6.8,.389,.169,.254,4.8,11.2,7.9,24.9,1.6,1.4,21.5,23.2,0,-0.5,0.1,-0.4,-0.112,0,-5.8,-1.8,-7.6,-0.2
369,Garret Siler,C,24,PHO,21,101,13.5,.553,.000,.710,18.3,13.7,16.0,4.7,0.5,2.9,19.7,22.6,0,0.1,0.1,0.1,.054,0,-2.4,-1.8,-4.2,-0.1
370,Bobby Simmons,SF,30,SAS,2,16,-5.5,.000,1.000,.000,0.0,0.0,0.0,15.7,0.0,0.0,0.0,8.6,0,0.0,0.0,0.0,-0.138,0,-8.6,-5.6,-14.3,0.0
371,Brian Skinner,C,34,MIL,2,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,.023,0,-7.2,1.3,-6.0,0.0
372,Craig Smith,PF,27,LAC,48,586,15.4,.592,.027,.362,8.7,14.7,11.7,9.1,1.4,0.9,13.2,19.1,0,1.0,0.4,1.5,.120,0,-0.6,-1.1,-1.7,0.0
373,Ish Smith,PG,22,TOT,43,442,7.6,.406,.087,.183,1.8,10.3,6.1,25.5,2.1,0.3,21.5,15.9,0,-0.5,0.4,-0.1,-0.016,0,-5.1,-1.1,-6.1,-0.5
374,J.R. Smith,SF,25,DEN,79,1968,16.4,.550,.406,.282,2.7,15.8,9.4,14.2,2.3,0.6,10.2,22.2,0,2.6,2.3,5.0,.121,0,1.8,0.1,1.9,1.9
375,Jason Smith,C,24,NOH,77,1102,10.8,.490,.007,.228,9.8,16.9,13.3,5.3,1.3,2.4,13.6,16.9,0,0.2,1.4,1.6,.070,0,-3.6,0.9,-2.7,-0.2
376,Joe Smith,PF,35,TOT,16,69,-0.1,.237,.000,.125,5.1,28.9,17.3,8.0,0.0,4.4,22.9,14.5,0,-0.3,0.1,-0.1,-0.099,0,-11.9,1.8,-10.0,-0.1
377,Josh Smith,PF,25,ATL,77,2645,19.2,.540,.148,.304,6.2,23.7,15.0,17.1,2.0,3.5,14.3,24.7,0,1.9,4.5,6.4,.116,0,0.2,3.0,3.1,3.4
378,Darius Songaila,C,32,PHI,10,71,1.2,.477,.000,.267,3.2,13.0,8.1,4.1,0.0,0.0,19.3,13.5,0,-0.1,0.1,0.0,-0.019,0,-6.9,-1.9,-8.8,-0.1
379,Marreese Speights,C,23,PHI,64,734,15.3,.532,.014,.251,10.1,22.9,16.5,7.0,0.6,2.0,11.0,22.8,0,0.7,1.0,1.7,.110,0,-2.7,-1.3,-3.9,-0.4
380,Tiago Splitter,C,26,SAS,60,738,16.0,.550,.005,.733,11.6,19.8,15.8,5.3,2.0,1.6,11.2,17.7,0,1.1,1.1,2.3,.149,0,-1.4,0.7,-0.7,0.2
381,Jerry Stackhouse,SG,36,MIA,7,50,6.0,.398,.333,.583,2.5,13.4,8.3,8.5,0.0,3.1,11.7,16.0,0,-0.1,0.1,0.0,.005,0,-5.9,-0.7,-6.6,-0.1
382,Lance Stephenson,SG,20,IND,12,115,5.5,.410,.128,.359,1.0,16.3,8.7,28.3,1.8,0.0,26.2,23.5,0,-0.4,0.1,-0.2,-0.093,0,-7.4,-0.7,-8.1,-0.2
383,DeShawn Stevenson,SG,29,DAL,72,1158,9.8,.549,.755,.130,2.1,8.4,5.4,10.0,1.0,0.3,11.2,15.9,0,0.8,1.0,1.8,.074,0,0.6,-0.8,-0.3,0.5
384,Peja Stojakovic,SF,33,TOT,33,617,15.2,.588,.599,.110,2.8,11.3,7.1,7.7,1.1,0.2,6.7,19.4,0,1.1,0.6,1.6,.126,0,2.3,-1.6,0.6,0.4
385,Amar'e Stoudemire,C,28,NYK,78,2870,22.7,.565,.016,.403,7.8,17.6,12.7,13.2,1.2,3.8,12.5,30.9,0,5.4,2.6,8.0,.134,0,0.8,-0.1,0.7,1.9
386,Rodney Stuckey,PG,24,DET,70,2183,18.4,.544,.109,.461,3.7,8.6,6.0,27.5,1.9,0.4,13.5,24.5,0,4.4,0.6,5.0,.111,0,2.3,-2.0,0.3,1.3
387,DaJuan Summers,SF,23,DET,22,199,4.4,.476,.304,.290,1.2,6.4,3.7,1.6,0.8,0.4,14.3,21.3,0,-0.3,0.0,-0.3,-0.083,0,-5.5,-5.0,-10.5,-0.4
388,Pape Sy,SF,22,ATL,3,21,9.2,.478,.167,.500,11.6,5.7,8.6,14.5,2.6,0.0,29.1,23.3,0,0.0,0.0,0.0,-0.047,0,-5.0,-1.1,-6.0,0.0
389,Jermaine Taylor,SG,24,TOT,34,483,12.2,.535,.230,.143,6.0,8.7,7.3,11.1,1.5,0.7,18.1,22.9,0,-0.1,0.3,0.1,.014,0,-1.9,-2.1,-4.0,-0.2
